Goods ID,Level One Model,The Color ,PN,Alternative PN,Material Item Category,ID,P/N + zamiennik,The Material Sub-category ,Part Name
22368,Redmi7,Neptune Blue,320727400049,,Consumable,22368-Adhesive Battery Cover,320727400049,Adhesive Battery Cover,Right Adhesive-Battery Cover-F6
22368,Redmi7,Neptune Blue,320688600031,,Consumable,22368-Consumable,320688600031,Consumable,Seal Adhesive-Fingerprint Module-F6
22368,Redmi7,Neptune Blue,320781800069,320760000031,Consumable,22368-Adhesive Battery,"320781800069 , 320760000031",Adhesive Battery,Standard Easy Release Adhesive_75.22*13*0.15_SRT-8615T
22368,Redmi7,Neptune Blue,880100121C13,,Accessory,22368-Protective Cover,880100121C13,Protective Cover,protective cover-TPU-F6-black
22368,Redmi7,Neptune Blue,880500000B34,,Accessory,22368-Headset,880500000B34,Headset,Headset-FR-white-For Service Only
22368,Redmi7,Neptune Blue,380018300032,,Structural Material,22368-Others,380018300032,Others,Lens-rear camera-F6
22368,Redmi7,Neptune Blue,380018300025,380018300032,Structural Material,22368-Others,"380018300025 , 380018300032",Others,Lens-rear camera-F6
22368,Redmi7,Neptune Blue,375201600034,,Structural Material,22368-Others,375201600034,Others,Rubber-USB-F6
22368,Redmi7,Neptune Blue,320688800049,,Structural Material,22368-Others,320688800049,Others,Diffuser-light sensor-F6
22368,Redmi7,Neptune Blue,320689500049,,Structural Material,22368-Others,320689500049,Others,Seal Foam-front camera-F6
22368,Redmi7,Neptune Blue,3015622000A8,,Structural Material,22368-Others,3015622000A8,Others,Garnish assy-Receiver-F6
22368,Redmi7,Neptune Blue,375201700034,,Structural Material,22368-Others,375201700034,Others,Rubber-audio jack-F6
22368,Redmi7,Neptune Blue,320689200049,,Structural Material,22368-Others,320689200049,Others,GND gasket-Finger-F6
22368,Redmi7,Neptune Blue,492112071076,,Structural Material,22368-Fingerprint Module,492112071076,Fingerprint Module,Fingerprint Module-Redmi7-gradient ramp bluish
22368,Redmi7,Neptune Blue,453000048027,,Structural Material,22368-Others,453000048027,Others,Coaxial Cable-Redmi7
22368,Redmi7,Neptune Blue,4830365000F2,,Structural Material,22368-FPCClass ,4830365000F2,FPCClass ,main FPC assy-Redmi7
22368,Redmi7,Neptune Blue,4830367000F2,,Structural Material,22368-FPCClass ,4830367000F2,FPCClass ,external FPC assy-Fingerprint Module-Redmi7
22368,Redmi7,Neptune Blue,481087400050,,Accessory,22368-SIMCard Tray,481087400050,SIMCard Tray,SIM card Tray-Redmi7-Blue
22368,Redmi7,Neptune Blue,4810874000A4,481087400050,Accessory,22368-SIMCard Tray,"4810874000A4 , 481087400050",SIMCard Tray,SIM card Tray-Redmi7-Blue
22368,Redmi7,Neptune Blue,375201900034,,Structural Material,22368-Others,375201900034,Others,Rubber-front camera-F6
22368,Redmi7,Neptune Blue,3015541000A8,,Structural Material,22368-Others,3015541000A8,Others,Light Column-light sensor-F6
22368,Redmi7,Neptune Blue,320712200049,,Structural Material,22368-Others,320712200049,Others,Bearing foam-Front Camera-F6
22368,Redmi7,Neptune Blue,320712500049,,Structural Material,22368-Others,320712500049,Others,GND Copper Foil-Front Camera-F6
22368,Redmi7,Neptune Blue,1000816000000,,Consumable,22368-Consumable,1000816000000,Consumable,Screw-1.4*2.0mm
22368,Redmi7,Neptune Blue,100081600052,1000816000000,Consumable,22368-Consumable,"100081600052 , 1000816000000",Consumable,Screw-1.4*2.0*0.3mm
22368,Redmi7,Neptune Blue,100082407052,,Consumable,22368-Consumable,100082407052,Consumable,Screw-M1.4*3.0-Golden
22368,Redmi7,Neptune Blue,492112095076,,Structural Material,22368-Fingerprint Module,492112095076,Fingerprint Module,Fingerprint identification module-Redmi7-gradient blue
22369,Redmi7,Lunar Red,560060023033,,Structural Material,22369-Others,560060023033,Others,After sale top antenna holder assy-Redmi7
22369,Redmi7,Lunar Red,320760000031,,Consumable,22369-Adhesive Battery,320760000031,Adhesive Battery,Easy Release Adhesive-Battery-F6
22369,Redmi7,Lunar Red,301564700093,,Structural Material,22369-Others,301564700093,Others,Plastic Frame-Key-F6
22369,Redmi7,Lunar Red,320685200049,,Structural Material,22369-Others,320685200049,Others,Fixed Holder Adhesive-Key-F6
22369,Redmi7,Lunar Red,320726800049,,Structural Material,22369-Others,320726800049,Others,Fixed Holder Adhesive3-Key-F6
22369,Redmi7,Lunar Red,3015543000L7,,Structural Material,22369-Others,3015543000L7,Others,0
22369,Redmi7,Lunar Red,301554300050,3015543000L7,Structural Material,22369-Others,"301554300050 , 3015543000L7",Others,Volume Key Assy-F6-Black
22369,Redmi7,Lunar Red,3015544000L7,,Structural Material,22369-Others,3015544000L7,Others,0
22369,Redmi7,Lunar Red,301554400050,3015544000L7,Structural Material,22369-Power Key,"301554400050 , 3015544000L7",Power Key,Power Key Assy-F6-Black
22369,Redmi7,Lunar Red,4830366000F2,,Structural Material,22369-Others,4830366000F2,Others,FPC Assy-Side-Key
22369,Redmi7,Lunar Red,3206749000F2,,Consumable,22369-Consumable,3206749000F2,Consumable,Adhesive-Side Key FPC-F6
22369,Redmi7,Lunar Red,3206750000F2,,Consumable,22369-Consumable,3206750000F2,Consumable,Adhesive-Side Key FPC-F6
22369,Redmi7,Lunar Red,3015545000A8,,Consumable,22369-Consumable,3015545000A8,Consumable,Infrared Lampshade-F6
22369,Redmi7,Lunar Red,3015546000A8,,Structural Material,22369-Others,3015546000A8,Others,Light Column-Light Indicator-F6
22369,Redmi7,Lunar Red,375201800034,,Structural Material,22369-Others,375201800034,Others,Seal Gasket-Sim Tray Hole-F6
22369,Redmi7,Lunar Red,320686100049,,Structural Material,22369-Others,320686100049,Others,GND Adhesive Conductive Cloth-Board-F6
22369,Redmi7,Lunar Red,320688500031,,Consumable,22369-Adhesive Battery Cover,320688500031,Adhesive Battery Cover,Up Adhesive-Battery Cover-F6
22369,Redmi7,Lunar Red,320688500049,320688500031,Consumable,22369-Adhesive Battery Cover,"320688500049 , 320688500031",Adhesive Battery Cover,Up Adhesive-Battery Cover-F6
22369,Redmi7,Lunar Red,320727500031,,Consumable,22369-Adhesive Battery Cover,320727500031,Adhesive Battery Cover,Down Adhesive-Battery Cover-F6
22369,Redmi7,Lunar Red,320727200049,320727500031,Consumable,22369-Adhesive Battery Cover,"320727200049 , 320727500031",Adhesive Battery Cover,Down Adhesive-Battery Cover-F6
22369,Redmi7,Lunar Red,320727300049,,Consumable,22369-Adhesive Battery Cover,320727300049,Adhesive Battery Cover,Left Adhesive-Battery Cover-F6
22369,Redmi7,Lunar Red,320727400049,,Consumable,22369-Adhesive Battery Cover,320727400049,Adhesive Battery Cover,Right Adhesive-Battery Cover-F6
22369,Redmi7,Lunar Red,320688600031,,Consumable,22369-Consumable,320688600031,Consumable,Seal Adhesive-Fingerprint Module-F6
22369,Redmi7,Lunar Red,320781800069,320760000031,Consumable,22369-Adhesive Battery,"320781800069 , 320760000031",Adhesive Battery,Standard Easy Release Adhesive_75.22*13*0.15_SRT-8615T
22369,Redmi7,Lunar Red,880100121C13,,Accessory,22369-Protective Cover,880100121C13,Protective Cover,protective cover-TPU-F6-black
22369,Redmi7,Lunar Red,880500000B34,,Accessory,22369-Headset,880500000B34,Headset,Headset-FR-white-For Service Only
22369,Redmi7,Lunar Red,320688800049,,Structural Material,22369-Others,320688800049,Others,Diffuser-light sensor-F6
22369,Redmi7,Lunar Red,320689500049,,Structural Material,22369-Others,320689500049,Others,Seal Foam-front camera-F6
22369,Redmi7,Lunar Red,375201700034,,Structural Material,22369-Others,375201700034,Others,Rubber-audio jack-F6
22369,Redmi7,Lunar Red,320689200049,,Structural Material,22369-Others,320689200049,Others,GND gasket-Finger-F6
22369,Redmi7,Lunar Red,380018300032,,Structural Material,22369-Others,380018300032,Others,Lens-rear camera-F6
22369,Redmi7,Lunar Red,380018300025,380018300032,Structural Material,22369-Others,"380018300025 , 380018300032",Others,Lens-rear camera-F6
22369,Redmi7,Lunar Red,375201600034,,Structural Material,22369-Others,375201600034,Others,Rubber-USB-F6
22369,Redmi7,Lunar Red,453000048027,,Structural Material,22369-Others,453000048027,Others,Coaxial Cable-Redmi7
22369,Redmi7,Lunar Red,4830365000F2,,Structural Material,22369-FPCClass ,4830365000F2,FPCClass ,main FPC assy-Redmi7
22369,Redmi7,Lunar Red,4830367000F2,,Structural Material,22369-FPCClass ,4830367000F2,FPCClass ,external FPC assy-Fingerprint Module-Redmi7
22369,Redmi7,Lunar Red,375201900034,,Structural Material,22369-Others,375201900034,Others,Rubber-front camera-F6
22369,Redmi7,Lunar Red,3015541000A8,,Structural Material,22369-Others,3015541000A8,Others,Light Column-light sensor-F6
22369,Redmi7,Lunar Red,3015622000A8,,Structural Material,22369-Others,3015622000A8,Others,Garnish assy-Receiver-F6
22369,Redmi7,Lunar Red,320712200049,,Structural Material,22369-Others,320712200049,Others,Bearing foam-Front Camera-F6
22369,Redmi7,Lunar Red,320712500049,,Structural Material,22369-Others,320712500049,Others,GND Copper Foil-Front Camera-F6
22369,Redmi7,Lunar Red,1000816000000,,Consumable,22369-Consumable,1000816000000,Consumable,Screw-1.4*2.0mm
22369,Redmi7,Lunar Red,100081600052,1000816000000,Consumable,22369-Consumable,"100081600052 , 1000816000000",Consumable,Screw-1.4*2.0*0.3mm
22369,Redmi7,Lunar Red,100082407052,,Consumable,22369-Consumable,100082407052,Consumable,Screw-M1.4*3.0-Golden
22369,Redmi7,Lunar Red,492112049176,,Structural Material,22369-Fingerprint Module,492112049176,Fingerprint Module,Fingerprint Module-Redmi Note 7-Black
22369,Redmi7,Lunar Red,481086000050,492112049176,Accessory,22369-SIMCard Tray,"481086000050 , 492112049176",SIMCard Tray,SIM card Tray-Redmi7-black
22369,Redmi7,Lunar Red,492112096076,,Structural Material,22369-Fingerprint Module,492112096076,Fingerprint Module,Fingerprint Module-Redmi7-Black
22369,Redmi7,Lunar Red,492111090059,492112096076,Structural Material,22369-Fingerprint Module,"492111090059 , 492112096076",Fingerprint Module,Fingerprint Module-Redmi7-Black
22373,Redmi7,Black,560060023033,,Structural Material,22373-Others,560060023033,Others,After sale top antenna holder assy-Redmi7
22373,Redmi7,Black,320760000031,,Consumable,22373-Adhesive Battery,320760000031,Adhesive Battery,Easy Release Adhesive-Battery-F6
22373,Redmi7,Black,301564700093,,Structural Material,22373-Others,301564700093,Others,Plastic Frame-Key-F6
22373,Redmi7,Black,320685200049,,Structural Material,22373-Others,320685200049,Others,Fixed Holder Adhesive-Key-F6
22373,Redmi7,Black,320726800049,,Structural Material,22373-Others,320726800049,Others,Fixed Holder Adhesive3-Key-F6
22373,Redmi7,Black,3015543000L7,,Structural Material,22373-Others,3015543000L7,Others,0
22373,Redmi7,Black,301554300050,3015543000L7,Structural Material,22373-Others,"301554300050 , 3015543000L7",Others,Volume Key Assy-F6-Black
22373,Redmi7,Black,3015544000L7,,Structural Material,22373-Others,3015544000L7,Others,0
22373,Redmi7,Black,301554400050,3015544000L7,Structural Material,22373-Power Key,"301554400050 , 3015544000L7",Power Key,Power Key Assy-F6-Black
22373,Redmi7,Black,4830366000F2,,Structural Material,22373-Others,4830366000F2,Others,FPC Assy-Side-Key
22373,Redmi7,Black,3206749000F2,,Consumable,22373-Consumable,3206749000F2,Consumable,Adhesive-Side Key FPC-F6
22373,Redmi7,Black,3206750000F2,,Consumable,22373-Consumable,3206750000F2,Consumable,Adhesive-Side Key FPC-F6
22373,Redmi7,Black,3015545000A8,,Consumable,22373-Consumable,3015545000A8,Consumable,Infrared Lampshade-F6
22373,Redmi7,Black,3015546000A8,,Structural Material,22373-Others,3015546000A8,Others,Light Column-Light Indicator-F6
22373,Redmi7,Black,375201800034,,Structural Material,22373-Others,375201800034,Others,Seal Gasket-Sim Tray Hole-F6
22373,Redmi7,Black,320686100049,,Structural Material,22373-Others,320686100049,Others,GND Adhesive Conductive Cloth-Board-F6
22373,Redmi7,Black,320688500031,,Consumable,22373-Adhesive Battery Cover,320688500031,Adhesive Battery Cover,Up Adhesive-Battery Cover-F6
22373,Redmi7,Black,320688500049,320688500031,Consumable,22373-Adhesive Battery Cover,"320688500049 , 320688500031",Adhesive Battery Cover,Up Adhesive-Battery Cover-F6
22373,Redmi7,Black,320727500031,,Consumable,22373-Adhesive Battery Cover,320727500031,Adhesive Battery Cover,Down Adhesive-Battery Cover-F6
22373,Redmi7,Black,320727200049,320727500031,Consumable,22373-Adhesive Battery Cover,"320727200049 , 320727500031",Adhesive Battery Cover,Down Adhesive-Battery Cover-F6
22373,Redmi7,Black,320727300049,,Consumable,22373-Adhesive Battery Cover,320727300049,Adhesive Battery Cover,Left Adhesive-Battery Cover-F6
22373,Redmi7,Black,320727400049,,Consumable,22373-Adhesive Battery Cover,320727400049,Adhesive Battery Cover,Right Adhesive-Battery Cover-F6
22373,Redmi7,Black,320688600031,,Consumable,22373-Consumable,320688600031,Consumable,Seal Adhesive-Fingerprint Module-F6
22373,Redmi7,Black,320781800069,320760000031,Consumable,22373-Adhesive Battery,"320781800069 , 320760000031",Adhesive Battery,Standard Easy Release Adhesive_75.22*13*0.15_SRT-8615T
22373,Redmi7,Black,320688800049,,Structural Material,22373-Others,320688800049,Others,Diffuser-light sensor-F6
22373,Redmi7,Black,320689500049,,Structural Material,22373-Others,320689500049,Others,Seal Foam-front camera-F6
22373,Redmi7,Black,380018300032,,Structural Material,22373-Others,380018300032,Others,Lens-rear camera-F6
22373,Redmi7,Black,380018300025,380018300032,Structural Material,22373-Others,"380018300025 , 380018300032",Others,Lens-rear camera-F6
22373,Redmi7,Black,375201700034,,Structural Material,22373-Others,375201700034,Others,Rubber-audio jack-F6
22373,Redmi7,Black,320689200049,,Structural Material,22373-Others,320689200049,Others,GND gasket-Finger-F6
22373,Redmi7,Black,375201600034,,Structural Material,22373-Others,375201600034,Others,Rubber-USB-F6
22373,Redmi7,Black,880100121C13,,Accessory,22373-Protective Cover,880100121C13,Protective Cover,protective cover-TPU-F6-black
22373,Redmi7,Black,880500000B34,,Accessory,22373-Headset,880500000B34,Headset,Headset-FR-white-For Service Only
22373,Redmi7,Black,492112049176,,Structural Material,22373-Fingerprint Module,492112049176,Fingerprint Module,Fingerprint Module-Redmi Note 7-Black
22373,Redmi7,Black,453000048027,,Structural Material,22373-Others,453000048027,Others,Coaxial Cable-Redmi7
22373,Redmi7,Black,4830365000F2,,Structural Material,22373-FPCClass ,4830365000F2,FPCClass ,main FPC assy-Redmi7
22373,Redmi7,Black,4830367000F2,,Structural Material,22373-FPCClass ,4830367000F2,FPCClass ,external FPC assy-Fingerprint Module-Redmi7
22373,Redmi7,Black,481086000050,,Accessory,22373-SIMCard Tray,481086000050,SIMCard Tray,SIM card Tray-Redmi7-black
22373,Redmi7,Black,375201900034,,Structural Material,22373-Others,375201900034,Others,Rubber-front camera-F6
22373,Redmi7,Black,3015541000A8,,Structural Material,22373-Others,3015541000A8,Others,Light Column-light sensor-F6
22373,Redmi7,Black,3015622000A8,,Structural Material,22373-Others,3015622000A8,Others,Garnish assy-Receiver-F6
22373,Redmi7,Black,320712200049,,Structural Material,22373-Others,320712200049,Others,Bearing foam-Front Camera-F6
22373,Redmi7,Black,320712500049,,Structural Material,22373-Others,320712500049,Others,GND Copper Foil-Front Camera-F6
22373,Redmi7,Black,1000816000000,,Consumable,22373-Consumable,1000816000000,Consumable,Screw-1.4*2.0mm
22373,Redmi7,Black,100081600052,1000816000000,Consumable,22373-Consumable,"100081600052 , 1000816000000",Consumable,Screw-1.4*2.0*0.3mm
22373,Redmi7,Black,100082407052,,Consumable,22373-Consumable,100082407052,Consumable,Screw-M1.4*3.0-Golden
22373,Redmi7,Black,492112096076,,Structural Material,22373-Fingerprint Module,492112096076,Fingerprint Module,Fingerprint Module-Redmi7-Black
22373,Redmi7,Black,492111090059,492112096076,Structural Material,22373-Fingerprint Module,"492111090059 , 492112096076",Fingerprint Module,Fingerprint Module-Redmi7-Black
22374,Redmi7,Neptune Blue,560060023033,,Structural Material,22374-Others,560060023033,Others,After sale top antenna holder assy-Redmi7
22374,Redmi7,Neptune Blue,320760000031,,Consumable,22374-Adhesive Battery,320760000031,Adhesive Battery,Easy Release Adhesive-Battery-F6
22374,Redmi7,Neptune Blue,301564700093,,Structural Material,22374-Others,301564700093,Others,Plastic Frame-Key-F6
22374,Redmi7,Neptune Blue,320685200049,,Structural Material,22374-Others,320685200049,Others,Fixed Holder Adhesive-Key-F6
22374,Redmi7,Neptune Blue,320726800049,,Structural Material,22374-Others,320726800049,Others,Fixed Holder Adhesive3-Key-F6
22374,Redmi7,Neptune Blue,3015613000L7,,Structural Material,22374-Others,3015613000L7,Others,Volume Key Assy-F6-Blue
22374,Redmi7,Neptune Blue,301561300050,3015613000L7,Structural Material,22374-Others,"301561300050 , 3015613000L7",Others,Volume Key Assy-F6-Blue
22374,Redmi7,Neptune Blue,301561400050,,Structural Material,22374-Others,301561400050,Others,Power Key Assy-F6-Blue
22374,Redmi7,Neptune Blue,4830366000F2,,Structural Material,22374-Others,4830366000F2,Others,FPC Assy-Side-Key
22374,Redmi7,Neptune Blue,3206749000F2,,Consumable,22374-Consumable,3206749000F2,Consumable,Adhesive-Side Key FPC-F6
22374,Redmi7,Neptune Blue,3206750000F2,,Consumable,22374-Consumable,3206750000F2,Consumable,Adhesive-Side Key FPC-F6
22374,Redmi7,Neptune Blue,3015545000A8,,Consumable,22374-Consumable,3015545000A8,Consumable,Infrared Lampshade-F6
22374,Redmi7,Neptune Blue,3015546000A8,,Structural Material,22374-Others,3015546000A8,Others,Light Column-Light Indicator-F6
22374,Redmi7,Neptune Blue,375201800034,,Structural Material,22374-Others,375201800034,Others,Seal Gasket-Sim Tray Hole-F6
22374,Redmi7,Neptune Blue,320686100049,,Structural Material,22374-Others,320686100049,Others,GND Adhesive Conductive Cloth-Board-F6
22374,Redmi7,Neptune Blue,320688500031,,Consumable,22374-Adhesive Battery Cover,320688500031,Adhesive Battery Cover,Up Adhesive-Battery Cover-F6
22374,Redmi7,Neptune Blue,320688500049,320688500031,Consumable,22374-Adhesive Battery Cover,"320688500049 , 320688500031",Adhesive Battery Cover,Up Adhesive-Battery Cover-F6
22374,Redmi7,Neptune Blue,320727500031,,Consumable,22374-Adhesive Battery Cover,320727500031,Adhesive Battery Cover,Down Adhesive-Battery Cover-F6
22374,Redmi7,Neptune Blue,320727200049,320727500031,Consumable,22374-Adhesive Battery Cover,"320727200049 , 320727500031",Adhesive Battery Cover,Down Adhesive-Battery Cover-F6
22374,Redmi7,Neptune Blue,320727300049,,Consumable,22374-Adhesive Battery Cover,320727300049,Adhesive Battery Cover,Left Adhesive-Battery Cover-F6
22374,Redmi7,Neptune Blue,320727400049,,Consumable,22374-Adhesive Battery Cover,320727400049,Adhesive Battery Cover,Right Adhesive-Battery Cover-F6
